timestamp,stock_id,deal_volume,deal_amount,open_price,high_price,low_price,close_price,price_diff,trade_count,estimated_day_volume,pct_of_yesterday_avg,total_in_volume,total_out_volume,buy_prices,buy_volumes,sell_prices,sell_volumes,byIndexFlag,extra_data
20260515 13:41:22,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:27,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:32,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:37,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:42,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:47,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:52,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:41:57,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:02,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:07,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:12,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:17,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:23,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:28,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:33,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:38,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:43,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:48,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:53,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:42:58,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:03,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:08,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:13,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:18,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:23,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:28,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:33,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:38,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:43,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:48,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:53,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:43:58,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:44:03,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260515 13:44:08,2330,,,,,,,,0,,,0,0,"[22600000, 22550000, 22500000, 22450000, 22400000]","[161, 388, 949, 556, 870]","[22650000, 22700000, 22750000, 22800000, 22850000]","[178, 687, 514, 702, 516]",50,{}
20260518 09:05:46,2330,1,22250000,22250000,22250000,22250000,22250000,0,2,791,,0,16,4506,790,3716,70.17,"[22200000, 22150000, 22100000, 22050000, 22000000]","[584, 1206, 763, 686, 1267]","[22250000, 22300000, 22350000, 22400000, 22450000]","[102, 172, 180, 201, 135]",,,0,50,{}
20260518 09:05:51,2330,1,22250000,22250000,22250000,22250000,22250000,0,3,835,,0,17,4506,933,3573,65.69,"[22200000, 22150000, 22100000, 22050000, 22000000]","[584, 1207, 760, 684, 1271]","[22250000, 22300000, 22350000, 22400000, 22450000]","[249, 170, 178, 201, 135]",,,0,50,{}
20260518 09:05:56,2330,1,22250000,22250000,22250000,22250000,22250000,0,4,878,,0,18,4513,941,3572,65.49,"[22200000, 22150000, 22100000, 22050000, 22000000]","[587, 1207, 760, 685, 1274]","[22250000, 22300000, 22350000, 22400000, 22450000]","[255, 170, 180, 201, 135]",,,0,50,{}
20260518 09:06:01,2330,1,22250000,22250000,22250000,22250000,22250000,0,9,1148,,0,24,4516,953,3563,65.15,"[22200000, 22150000, 22100000, 22050000, 22000000]","[584, 1207, 760, 687, 1278]","[22250000, 22300000, 22350000, 22400000, 22450000]","[267, 168, 181, 202, 135]",22250000.0,,0,50,{}
20260518 09:06:06,2330,1,22250000,22250000,22250000,22250000,22250000,0,13,1326,,0,28,4522,952,3570,65.22,"[22200000, 22150000, 22100000, 22050000, 22000000]","[587, 1208, 760, 687, 1280]","[22250000, 22300000, 22350000, 22400000, 22450000]","[265, 169, 181, 201, 136]",22250000.0,22250000.0,0,50,{}
20260518 09:06:11,2330,1,22250000,22250000,22250000,22200000,22250000,0,16,1449,,0,30,4529,969,3560,64.75,"[22200000, 22150000, 22100000, 22050000, 22000000]","[589, 1211, 760, 687, 1282]","[22250000, 22300000, 22350000, 22400000, 22450000]","[284, 168, 181, 200, 136]",22240000.0,22245000.0,50000,50,{'7': 22250000}
20260518 09:06:16,2330,1,22250000,22250000,22250000,22200000,22250000,0,21,1666,,0,33,4526,967,3559,64.79,"[22200000, 22150000, 22100000, 22050000, 22000000]","[594, 1202, 760, 687, 1283]","[22250000, 22300000, 22350000, 22400000, 22450000]","[281, 169, 181, 200, 136]",22230000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:06:21,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,23,1742,,0,34,4525,970,3555,64.7,[22200000],"[593, 1202, 760, 687, 1283]",[22250000],"[283, 168, 182, 200, 137]",22230000.0,22230000.0,-50000,0,{'7': 22200000}
20260518 09:06:26,2330,1,22250000,22250000,22250000,22200000,22250000,0,26,1850,,0,37,4482,971,3511,64.39,"[22200000, 22150000, 22100000, 22050000, 22000000]","[596, 1202, 712, 688, 1284]","[22250000, 22300000, 22350000, 22400000, 22450000]","[293, 194, 153, 198, 133]",22240000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:06:31,2330,1,22250000,22250000,22250000,22200000,22250000,0,29,1967,,0,40,4492,972,3520,64.42,"[22200000, 22150000, 22100000, 22050000, 22000000]","[599, 1205, 713, 690, 1285]","[22250000, 22300000, 22350000, 22400000, 22450000]","[294, 194, 153, 198, 133]",22250000.0,22245000.0,0,50,{'7': 22250000}
20260518 09:06:36,2330,1,22250000,22250000,22250000,22200000,22250000,0,34,2370,,0,46,4518,964,3554,64.83,"[22200000, 22150000, 22100000, 22050000, 22000000]","[606, 1215, 714, 695, 1288]","[22250000, 22300000, 22350000, 22400000, 22450000]","[289, 192, 152, 198, 133]",22220000.0,22235000.0,50000,50,{'7': 22250000}
20260518 09:06:41,2330,1,22250000,22250000,22250000,22200000,22250000,0,37,2472,,0,49,4525,965,3560,64.85,"[22200000, 22150000, 22100000, 22050000, 22000000]","[611, 1215, 713, 699, 1287]","[22250000, 22300000, 22350000, 22400000, 22450000]","[290, 192, 152, 198, 133]",22240000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:06:46,2330,1,22250000,22250000,22250000,22200000,22250000,0,41,2665,,0,53,4530,961,3569,65.0,"[22200000, 22150000, 22100000, 22050000, 22000000]","[615, 1215, 713, 699, 1288]","[22250000, 22300000, 22350000, 22400000, 22450000]","[286, 192, 152, 198, 133]",22240000.0,22240000.0,50000,50,{'7': 22250000}
20260518 09:06:51,2330,1,22250000,22250000,22250000,22200000,22250000,0,43,2710,,0,54,4593,962,3631,65.36,"[22200000, 22150000, 22100000, 22050000, 22000000]","[617, 1221, 762, 701, 1292]","[22250000, 22300000, 22350000, 22400000, 22450000]","[277, 167, 182, 199, 137]",22230000.0,22240000.0,50000,50,{'7': 22200000}
20260518 09:06:56,2330,1,22250000,22250000,22250000,22200000,22250000,0,46,2788,,0,55,4602,962,3640,65.42,"[22200000, 22150000, 22100000, 22050000, 22000000]","[623, 1222, 761, 702, 1294]","[22250000, 22300000, 22350000, 22400000, 22450000]","[276, 168, 182, 200, 136]",22220000.0,22230000.0,50000,50,{'7': 22250000}
20260518 09:07:01,2330,1,22250000,22250000,22250000,22200000,22250000,0,46,2788,,0,55,4602,962,3640,65.42,"[22200000, 22150000, 22100000, 22050000, 22000000]","[623, 1222, 761, 702, 1294]","[22250000, 22300000, 22350000, 22400000, 22450000]","[276, 168, 182, 200, 136]",22220000.0,22230000.0,50000,50,{'7': 22250000}
20260518 09:07:06,2330,4,88800000,22250000,22250000,22200000,22200000,-50000,51,3050,,0,56,4612,975,3637,65.1,"[22200000, 22150000, 22100000, 22050000, 22000000]","[628, 1224, 760, 701, 1299]","[22250000, 22300000, 22350000, 22400000, 22450000]","[290, 170, 179, 200, 136]",22210000.0,22215000.0,0,50,{'7': 22200000}
20260518 09:07:11,2330,2,44500000,22250000,22250000,22200000,22250000,0,54,3177,,0,59,4617,976,3641,65.1,"[22200000, 22150000, 22100000, 22050000, 22000000]","[624, 1233, 758, 702, 1300]","[22250000, 22300000, 22350000, 22400000, 22450000]","[291, 170, 179, 200, 136]",22220000.0,22220000.0,50000,50,{'7': 22200000}
20260518 09:07:16,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,60,3441,,0,63,4614,986,3628,64.79,"[22200000, 22150000, 22100000, 22050000, 22000000]","[616, 1232, 758, 705, 1303]","[22250000, 22300000, 22350000, 22400000, 22450000]","[297, 174, 179, 200, 136]",22220000.0,22225000.0,0,50,{'7': 22200000}
20260518 09:07:21,2330,1,22250000,22250000,22250000,22200000,22250000,0,62,3492,,0,64,4596,992,3604,64.5,"[22200000, 22150000, 22100000, 22050000, 22000000]","[615, 1213, 759, 706, 1303]","[22250000, 22300000, 22350000, 22400000, 22450000]","[300, 174, 180, 201, 137]",22220000.0,22225000.0,50000,50,{'7': 22250000}
20260518 09:07:26,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,63,3502,,0,64,4604,995,3609,64.46,"[22200000, 22150000, 22100000, 22050000, 22000000]","[619, 1214, 758, 706, 1307]","[22250000, 22300000, 22350000, 22400000, 22450000]","[305, 172, 180, 201, 137]",22210000.0,22225000.0,-50000,50,{'7': 22200000}
20260518 09:07:31,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,67,3600,,0,65,4621,1002,3619,64.36,"[22200000, 22150000, 22100000, 22050000, 22000000]","[635, 1214, 761, 707, 1304]","[22250000, 22300000, 22350000, 22400000, 22450000]","[312, 175, 177, 201, 137]",22210000.0,22215000.0,0,50,{'7': 22200000}
20260518 09:07:36,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,69,4000,,0,65,4614,995,3619,64.52,"[22200000, 22150000, 22100000, 22050000, 22000000]","[628, 1215, 762, 707, 1302]","[22250000, 22300000, 22350000, 22400000, 22450000]","[312, 168, 177, 201, 137]",22200000.0,22210000.0,0,50,{'7': 22200000}
20260518 09:07:41,2330,1,22250000,22250000,22250000,22200000,22250000,0,75,4140,,0,67,4569,1009,3560,63.82,"[22200000, 22150000, 22100000, 22050000, 22000000]","[632, 1210, 708, 713, 1306]","[22250000, 22300000, 22350000, 22400000, 22450000]","[325, 204, 148, 199, 133]",22220000.0,22210000.0,0,50,{'7': 22250000}
20260518 09:07:46,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,80,4456,,0,75,4591,1010,3581,63.94,"[22200000, 22150000, 22100000, 22050000, 22000000]","[637, 1218, 709, 721, 1306]","[22250000, 22300000, 22350000, 22400000, 22450000]","[324, 174, 178, 200, 134]",22230000.0,22225000.0,0,50,{'7': 22200000}
20260518 09:07:51,2330,1,22250000,22250000,22250000,22200000,22250000,0,81,4447,,0,76,4598,1011,3587,63.95,"[22200000, 22150000, 22100000, 22050000, 22000000]","[638, 1219, 710, 721, 1310]","[22250000, 22300000, 22350000, 22400000, 22450000]","[325, 203, 149, 200, 134]",22230000.0,22230000.0,50000,50,{'7': 22250000}
20260518 09:07:56,2330,1,22250000,22250000,22250000,22200000,22250000,0,84,4524,,0,78,4608,1014,3594,63.93,"[22200000, 22150000, 22100000, 22050000, 22000000]","[646, 1216, 711, 723, 1312]","[22250000, 22300000, 22350000, 22400000, 22450000]","[326, 204, 149, 201, 134]",22230000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:08:01,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,87,4646,,0,78,4647,1014,3633,64.18,"[22200000, 22150000, 22100000, 22050000, 22000000]","[646, 1218, 744, 724, 1315]","[22250000, 22300000, 22350000, 22400000, 22450000]","[327, 173, 179, 201, 134]",22220000.0,22220000.0,0,50,{'7': 22200000}
20260518 09:08:06,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,95,5697,,0,101,5286,989,4297,68.48,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1243, 1215, 795, 710, 1323]","[22250000, 22300000, 22350000, 22400000, 22450000]","[305, 171, 172, 203, 138]",22220000.0,22225000.0,0,50,{'7': 22200000}
20260518 09:08:11,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,97,5697,,0,101,5310,996,4314,68.41,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1253, 1228, 794, 711, 1324]","[22250000, 22300000, 22350000, 22400000, 22450000]","[305, 174, 176, 203, 138]",22210000.0,22225000.0,0,50,{'7': 22200000}
20260518 09:08:16,2330,2,44400000,22250000,22250000,22200000,22200000,-50000,102,5855,,0,103,5318,996,4322,68.45,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1251, 1230, 795, 713, 1329]","[22250000, 22300000, 22350000, 22400000, 22450000]","[305, 174, 176, 203, 138]",22220000.0,22215000.0,-50000,50,{'7': 22200000}
20260518 09:08:21,2330,1,22250000,22250000,22250000,22200000,22250000,0,105,5887,,0,105,5323,995,4328,68.5,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1255, 1230, 795, 712, 1331]","[22250000, 22300000, 22350000, 22400000, 22450000]","[303, 174, 176, 203, 139]",22230000.0,22220000.0,50000,50,{'7': 22250000}
20260518 09:08:26,2330,2,44500000,22250000,22250000,22200000,22250000,0,106,5941,,0,107,5331,995,4336,68.54,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1258, 1230, 798, 713, 1332]","[22250000, 22300000, 22350000, 22400000, 22450000]","[301, 175, 177, 203, 139]",22230000.0,22225000.0,0,50,{'7': 22250000}
20260518 09:08:31,2330,1,22250000,22250000,22250000,22200000,22250000,0,108,5958,,0,110,5351,993,4358,68.69,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1267, 1233, 798, 717, 1336]","[22250000, 22300000, 22350000, 22400000, 22450000]","[299, 175, 177, 203, 139]",22240000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:08:36,2330,1,22250000,22250000,22250000,22200000,22250000,0,109,5964,,0,111,5350,995,4355,68.64,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1267, 1232, 798, 717, 1336]","[22250000, 22300000, 22350000, 22400000, 22450000]","[300, 176, 177, 203, 139]",22250000.0,22235000.0,0,50,{'7': 22250000}
20260518 09:08:41,2330,1,22250000,22250000,22250000,22200000,22250000,0,113,6013,,0,115,5381,990,4391,68.92,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1272, 1232, 818, 719, 1340]","[22250000, 22300000, 22350000, 22400000, 22450000]","[296, 175, 177, 203, 139]",22250000.0,22245000.0,0,50,{'7': 22250000}
20260518 09:08:46,2330,1,22250000,22250000,22250000,22200000,22250000,0,120,6231,,0,122,5395,984,4411,69.15,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1277, 1239, 818, 719, 1342]","[22250000, 22300000, 22350000, 22400000, 22450000]","[289, 175, 178, 203, 139]",22250000.0,22245000.0,0,50,{'7': 22250000}
20260518 09:08:51,2330,1,22250000,22250000,22250000,22200000,22250000,0,122,6240,,0,124,5399,983,4416,69.19,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1282, 1239, 818, 718, 1342]","[22250000, 22300000, 22350000, 22400000, 22450000]","[286, 176, 179, 203, 139]",22250000.0,22245000.0,0,50,{'7': 22250000}
20260518 09:08:56,2330,1,22250000,22250000,22250000,22200000,22250000,0,129,6487,,0,134,5423,971,4452,69.63,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1298, 1240, 818, 720, 1347]","[22250000, 22300000, 22350000, 22400000, 22450000]","[272, 178, 178, 203, 140]",22250000.0,22250000.0,0,50,{'7': 22250000}
20260518 09:09:01,2330,5,111250000,22250000,22250000,22200000,22250000,0,136,6793,,0,144,5449,968,4481,69.83,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1310, 1241, 817, 732, 1349]","[22250000, 22300000, 22350000, 22400000, 22450000]","[265, 184, 176, 203, 140]",22250000.0,22240000.0,0,50,{'7': 22250000}
20260518 09:09:06,2330,1,22250000,22250000,22250000,22200000,22250000,0,143,7076,,0,155,5455,953,4502,70.26,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1317, 1250, 804, 735, 1349]","[22250000, 22300000, 22350000, 22400000, 22450000]","[253, 181, 176, 203, 140]",22240000.0,22245000.0,50000,50,{'7': 22250000}
20260518 09:09:11,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,145,7107,,0,156,5454,951,4503,70.3,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1316, 1250, 804, 735, 1349]","[22250000, 22300000, 22350000, 22400000, 22450000]","[252, 183, 173, 203, 140]",22230000.0,22240000.0,-50000,50,{'7': 22200000}
20260518 09:09:16,2330,1,22250000,22250000,22250000,22200000,22250000,0,147,7078,,0,158,5421,966,4455,69.75,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1310, 1265, 755, 737, 1354]","[22250000, 22300000, 22350000, 22400000, 22450000]","[255, 192, 174, 203, 142]",22240000.0,22240000.0,0,50,{'7': 22250000}
20260518 09:09:22,2330,1,22250000,22250000,22250000,22200000,22250000,0,154,7230,,0,164,5472,966,4506,69.99,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1318, 1259, 805, 736, 1354]","[22250000, 22300000, 22350000, 22400000, 22450000]","[254, 193, 174, 203, 142]",22240000.0,22240000.0,50000,50,{'7': 22250000}
20260518 09:09:27,2330,1,22250000,22250000,22250000,22200000,22250000,0,157,7259,,0,167,5432,960,4472,69.96,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1323, 1270, 749, 734, 1356]","[22250000, 22300000, 22350000, 22400000, 22450000]","[249, 191, 174, 203, 143]",22240000.0,22245000.0,0,50,{'7': 22250000}
20260518 09:09:32,2330,1,22250000,22250000,22250000,22200000,22250000,0,162,7333,,0,171,5448,978,4470,69.56,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1330, 1273, 749, 736, 1360]","[22250000, 22300000, 22350000, 22400000, 22450000]","[263, 190, 172, 209, 144]",22240000.0,22240000.0,0,50,{'7': 22250000}
20260518 09:09:37,2330,3,66600000,22250000,22250000,22200000,22200000,-50000,166,7449,,0,174,5492,979,4513,69.74,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1325, 1275, 797, 736, 1359]","[22250000, 22300000, 22350000, 22400000, 22450000]","[261, 192, 171, 209, 146]",22240000.0,22240000.0,-50000,50,{'7': 22200000}
20260518 09:09:42,2330,1,22200000,22250000,22250000,22200000,22200000,-50000,173,9174,,0,197,5407,957,4450,69.92,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1290, 1268, 748, 739, 1362]","[22250000, 22300000, 22350000, 22400000, 22450000]","[250, 185, 173, 207, 142]",22230000.0,22225000.0,-50000,29,{'7': 22200000}
20260518 09:09:47,2330,1,22250000,22250000,22250000,22200000,22250000,0,183,12412,,0,202,5332,952,4380,69.7,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1181, 1299, 748, 739, 1365]","[22250000, 22300000, 22350000, 22400000, 22450000]","[243, 215, 145, 207, 142]",22210000.0,22215000.0,50000,50,{'7': 22250000}
20260518 09:09:52,2330,20,444000000,22250000,22250000,22200000,22200000,-50000,189,15628,,0,202,5216,958,4258,68.97,"[22200000, 22150000, 22100000, 22050000, 22000000]","[1064, 1298, 748, 738, 1368]","[22250000, 22300000, 22350000, 22400000, 22450000]","[248, 214, 145, 215, 136]",22200000.0,22205000.0,0,50,{'7': 22200000}
20260518 09:09:57,2330,1,22200000,22250000,22250000,22150000,22200000,-50000,206,32889,,0,204,4271,1021,3250,61.41,"[22150000, 22100000, 22050000, 22000000, 21950000]","[1028, 746, 685, 1377, 435]","[22200000, 22250000, 22300000, 22350000, 22400000]","[259, 247, 168, 143, 204]",22170000.0,22160000.0,50000,50,{'7': 22200000}
20260518 09:10:02,2330,1,22200000,22250000,22250000,22150000,22200000,-50000,210,32801,,0,206,4271,1019,3252,61.47,"[22150000, 22100000, 22050000, 22000000, 21950000]","[1028, 747, 685, 1376, 435]","[22200000, 22250000, 22300000, 22350000, 22400000]","[273, 232, 168, 142, 204]",22180000.0,22170000.0,50000,50,{'7': 22200000}
20260518 09:10:07,2330,3,66450000,22250000,22250000,22150000,22150000,-100000,214,32770,,0,207,4251,1041,3210,60.66,"[22150000, 22100000, 22050000, 22000000, 21950000]","[1004, 749, 685, 1378, 435]","[22200000, 22250000, 22300000, 22350000, 22400000]","[295, 233, 166, 143, 204]",22170000.0,22170000.0,0,50,{'7': 22150000}
20260518 09:10:12,2330,1,22200000,22250000,22250000,22150000,22200000,-50000,220,32732,,0,209,4247,1050,3197,60.35,"[22150000, 22100000, 22050000, 22000000, 21950000]","[995, 748, 685, 1382, 437]","[22200000, 22250000, 22300000, 22350000, 22400000]","[299, 222, 161, 164, 204]",22160000.0,22165000.0,50000,50,{'7': 22200000}
20260518 09:10:17,2330,1,22200000,22250000,22250000,22150000,22200000,-50000,222,32592,,0,210,4246,1072,3174,59.68,"[22150000, 22100000, 22050000, 22000000, 21950000]","[991, 751, 686, 1381, 437]","[22200000, 22250000, 22300000, 22350000, 22400000]","[316, 221, 161, 158, 216]",22170000.0,22165000.0,50000,50,{'7': 22200000}
20260518 09:10:22,2330,1,22150000,22250000,22250000,22150000,22150000,-100000,229,33220,,0,211,4099,1103,2996,57.59,"[22150000, 22100000, 22050000, 22000000, 21950000]","[879, 717, 684, 1382, 437]","[22200000, 22250000, 22300000, 22350000, 22400000]","[357, 219, 163, 162, 202]",22160000.0,22165000.0,-50000,29,{'7': 22150000}
20260518 09:10:27,2330,1,22150000,22250000,22250000,22150000,22150000,-100000,252,43226,,0,225,3718,1099,2619,54.37,"[22150000, 22100000, 22050000, 22000000, 21950000]","[510, 700, 686, 1385, 437]","[22200000, 22250000, 22300000, 22350000, 22400000]","[348, 222, 161, 165, 203]",22150000.0,22155000.0,0,50,{'7': 22150000}
